key;context;value;
Toncquin;query;place|GLOB_921|Đàng Ngoài;
Tonkin;query;place|GLOB_921|Đàng Ngoài;
Tonquin;query;place|GLOB_921|Đàng Ngoài;
Đàng Ngoài;query;place|GLOB_921|Đàng Ngoài;
東京;query;place|GLOB_921|Đàng Ngoài;
Paramputtu;query;place|GLOB_922|Paramputtu;
Paroemportoe;query;place|GLOB_922|Paramputtu;
Purumportu;query;place|GLOB_922|Paramputtu;
Amanesi;query;place|GLOB_923|Amanesi;
Amanessie;query;place|GLOB_923|Amanesi;
Amenissie;query;place|GLOB_923|Amanesi;
Contera;query;place|GLOB_924|Contera;
Contere;query;place|GLOB_924|Contera;
Katira;query;place|GLOB_924|Contera;
Dianga;query;place|GLOB_925|Dianga;
Diange;query;place|GLOB_925|Dianga;
Diangu;query;place|GLOB_925|Dianga;
Calcapore;query;place|GLOB_926|Kalkapur;
Kalkapur;query;place|GLOB_926|Kalkapur;
Sumadang;query;place|GLOB_927|Sumedang;
Sumedang;query;place|GLOB_927|Sumedang;
Samboepo;query;place|GLOB_928|Somba Opu;
Sambopo;query;place|GLOB_928|Somba Opu;
Samboppo;query;place|GLOB_928|Somba Opu;
Somba Opu;query;place|GLOB_928|Somba Opu;
Fort Uring (Pulau Ela);query;place|GLOB_929|Fort Uring (Pulau Ela);
Ureng;query;place|GLOB_929|Fort Uring (Pulau Ela);
Vlissingen, Redoute;query;place|GLOB_929|Fort Uring (Pulau Ela);
Vlissingen, fort;query;place|GLOB_929|Fort Uring (Pulau Ela);
fort Hatua;query;place|GLOB_929|Fort Uring (Pulau Ela);
fort Ureng;query;place|GLOB_929|Fort Uring (Pulau Ela);
fort Vlissingen;query;place|GLOB_929|Fort Uring (Pulau Ela);
redoute Flissingen;query;place|GLOB_929|Fort Uring (Pulau Ela);
Rembau;query;place|GLOB_93|Rembau;
Rembauw;query;place|GLOB_93|Rembau;
Rembou;query;place|GLOB_93|Rembau;
Rembouw;query;place|GLOB_93|Rembau;
Rombou;query;place|GLOB_93|Rembau;
Rombouw;query;place|GLOB_93|Rembau;
Loji;query;place|GLOB_930|Loji;
Drie Gebroeders;query;place|GLOB_931|Nusa Telu;
Nusa Telu;query;place|GLOB_931|Nusa Telu;
Nusatelu;query;place|GLOB_931|Nusa Telu;
Poeloe Tiga;query;place|GLOB_931|Nusa Telu;
Dompel;query;place|GLOB_932|Dompel;
Karang Intan;query;place|GLOB_933|Karang Intan;
Karangintan;query;place|GLOB_933|Karang Intan;
Kiambang;query;place|GLOB_934|Kiambang;
Kiambangen;query;place|GLOB_934|Kiambang;
Lawang;query;place|GLOB_935|Lawang;
Padan-Padan;query;place|GLOB_936|Soreang;
Padang-Padang;query;place|GLOB_936|Soreang;
Soreang;query;place|GLOB_936|Soreang;
Pinto Gedong, Pulau;query;place|GLOB_937|Pulau Pintu Gedung;
Pintu Gedong, Pulau;query;place|GLOB_937|Pulau Pintu Gedung;
Pulau Pintu Gedung;query;place|GLOB_937|Pulau Pintu Gedung;
Vadakku Valliyur;query;place|GLOB_938|Vadakku Valliyūr;
Vadakku Valliyūr;query;place|GLOB_938|Vadakku Valliyūr;
Valliyur;query;place|GLOB_938|Vadakku Valliyūr;
Kota Tinggi;query;place|GLOB_939|Kota Tinggi;
Kota Tingi;query;place|GLOB_939|Kota Tinggi;
Pulau Roteh;query;place|GLOB_94|Pulau Roti;
Pulau Roti;query;place|GLOB_94|Pulau Roti;
Rote;query;place|GLOB_94|Pulau Roti;
Roteh;query;place|GLOB_94|Pulau Roti;
Roti;query;place|GLOB_94|Pulau Roti;
Rotti;query;place|GLOB_94|Pulau Roti;
Rottij;query;place|GLOB_94|Pulau Roti;
Rotty;query;place|GLOB_94|Pulau Roti;
Keraton Ngayogyakarta Hadiningrat;query;place|GLOB_940|Kraton Ngayogyakarta Hadiningrat;
Kraton Ngayogyakarta Hadiningrat;query;place|GLOB_940|Kraton Ngayogyakarta Hadiningrat;
Kraton Yogyakarta;query;place|GLOB_940|Kraton Ngayogyakarta Hadiningrat;
Shevaroy;query;place|GLOB_941|Shevaroy Hills;
Shevaroy Hills;query;place|GLOB_941|Shevaroy Hills;
Djepamanna;query;place|GLOB_942|Pammana;
Ipamanna;query;place|GLOB_942|Pammana;
Pammana;query;place|GLOB_942|Pammana;
Ypomanna;query;place|GLOB_942|Pammana;
Al Muhāb;query;place|GLOB_943|Al Muhāb;
Moheb;query;place|GLOB_943|Al Muhāb;
Moscovië;query;place|GLOB_95|Muscovy;
Moskovië;query;place|GLOB_95|Muscovy;
Muscovy;query;place|GLOB_95|Muscovy;
Muskovien;query;place|GLOB_95|Muscovy;
Rusland;query;place|GLOB_95|Muscovy;
Sadrangapatnam;query;place|GLOB_96|Sadras;
Sadras;query;place|GLOB_96|Sadras;
Sadraspatam;query;place|GLOB_96|Sadras;
Sadraspatnam;query;place|GLOB_96|Sadras;
Sadrempatnam;query;place|GLOB_96|Sadras;
Zadraspatnam;query;place|GLOB_96|Sadras;
Sabaragamuwa;query;place|GLOB_97|Sabaragamuwa;
Saffragam;query;place|GLOB_97|Sabaragamuwa;
Saffragam Korala;query;place|GLOB_97|Sabaragamuwa;
Sambilangan;query;place|GLOB_98|Sembilangan;
Sembilangan;query;place|GLOB_98|Sembilangan;
Lombock;query;place|GLOB_99|Lombok Island;
Lombok;query;place|GLOB_99|Lombok Island;
Lombok Island;query;place|GLOB_99|Lombok Island;
Salaparang;query;place|GLOB_99|Lombok Island;
Selaparang;query;place|GLOB_99|Lombok Island;
Babar-Dai;query;place|GLOB_E_1|Pulau Dai;
Babberjay;query;place|GLOB_E_1|Pulau Dai;
Pulau Dai;query;place|GLOB_E_1|Pulau Dai;
Mantai;query;place|GLOB_E_10|Mantota;
Manthai;query;place|GLOB_E_10|Mantota;
Mantota;query;place|GLOB_E_10|Mantota;
Mantotte;query;place|GLOB_E_10|Mantota;
Mentotte;query;place|GLOB_E_10|Mantota;
Marabel;query;place|GLOB_E_11|Marawila Town;
Maravile;query;place|GLOB_E_11|Marawila Town;
Marawila;query;place|GLOB_E_11|Marawila Town;
Marawila Town;query;place|GLOB_E_11|Marawila Town;
Moesjeltieve;query;place|GLOB_E_12|Musal Tīvu;
Musal Tivu ;query;place|GLOB_E_12|Musal Tīvu;
Musal Tīvu;query;place|GLOB_E_12|Musal Tīvu;
Haarlem Island;query;place|GLOB_E_13|Nainativu;
Nainativu;query;place|GLOB_E_13|Nainativu;
Naynativo;query;place|GLOB_E_13|Nainativu;
Nalla Tanni Tīvu;query;place|GLOB_E_14|Nalla Tanni Tīvu;
Nallatanni Tivu;query;place|GLOB_E_14|Nalla Tanni Tīvu;
Soetwaters Eyland;query;place|GLOB_E_14|Nalla Tanni Tīvu;
Vers Water Eyland;query;place|GLOB_E_14|Nalla Tanni Tīvu;
Nalloer;query;place|GLOB_E_15|Nallur;
Nallur;query;place|GLOB_E_15|Nallur;
Naloer;query;place|GLOB_E_15|Nallur;
Nalour;query;place|GLOB_E_15|Nallur;
Nanaddan;query;place|GLOB_E_16|Nanaddan;
Nanatan;query;place|GLOB_E_16|Nanaddan;
Nilwala Ganga;query;place|GLOB_E_18|Nilwala Ganga;
Nilwala River;query;place|GLOB_E_18|Nilwala Ganga;
Panadura;query;place|GLOB_E_21|Panadura;
Paneture;query;place|GLOB_E_21|Panadura;
Pamene;query;place|GLOB_E_22|Panama;
Panama;query;place|GLOB_E_22|Panama;
Panneme;query;place|GLOB_E_22|Panama;
Panoua;query;place|GLOB_E_22|Panama;
Point Calimere;query;place|GLOB_E_23|Point Calimere;
Ende;query;place|GLOB_E_242|Ende;
Endeh;query;place|GLOB_E_242|Ende;
Pudukkottai;query;place|GLOB_E_25|Pudukkottai;
Pudukkottai;query;place|GLOB_E_25_HUM_1|Pudukkottai;
Pudukkottai;query;place|GLOB_E_25_HUM_2|Pudukkottai;
Middelburg Island;query;place|GLOB_E_26|Pungudutivu;
Poengertivol;query;place|GLOB_E_26|Pungudutivu;
Pungudutivu;query;place|GLOB_E_26|Pungudutivu;
Punkudutivu ;query;place|GLOB_E_26|Pungudutivu;
Ramanathapuram;query;place|GLOB_E_31|Ramanathapuram;
Ramnad;query;place|GLOB_E_31|Ramanathapuram;
Ramanathapuram;query;place|GLOB_E_31_HUM_1|Ramanathapuram;
Ramnad;query;place|GLOB_E_31_HUM_1|Ramanathapuram;
Ramanathapuram;query;place|GLOB_E_31_HUM_2|Ramanathapuram;
Ramnad;query;place|GLOB_E_31_HUM_2|Ramanathapuram;
Jagannadhapuram;query;place|GLOB_E_32|Jagannadhapuram;
Jagannathapuram;query;place|GLOB_E_32|Jagannadhapuram;
Jagernaikpoeram;query;place|GLOB_E_32|Jagannadhapuram;
Jagernaykpoeram;query;place|GLOB_E_32|Jagannadhapuram;
Jaggernaijkpoeram;query;place|GLOB_E_32|Jagannadhapuram;
Jaggernaijperam;query;place|GLOB_E_32|Jagannadhapuram;
Jaggernaikpoeram;query;place|GLOB_E_32|Jagannadhapuram;
Jaggernampoeram;query;place|GLOB_E_32|Jagannadhapuram;
Jaggernaykpoeram;query;place|GLOB_E_32|Jagannadhapuram;
Rovanelle;query;place|GLOB_E_33|Ruwanwella;
Ruanelle;query;place|GLOB_E_33|Ruwanwella;
Ruwanwella;query;place|GLOB_E_33|Ruwanwella;
Rovanelle;query;place|GLOB_E_33_HUM_1|Ruwanwella;
Ruanelle;query;place|GLOB_E_33_HUM_1|Ruwanwella;
Ruwanwella;query;place|GLOB_E_33_HUM_1|Ruwanwella;
Rovanelle;query;place|GLOB_E_33_HUM_2|Ruwanwella;
Ruanelle;query;place|GLOB_E_33_HUM_2|Ruwanwella;
Ruwanwella;query;place|GLOB_E_33_HUM_2|Ruwanwella;
Rovanelle;query;place|GLOB_E_33_HUM_3|Ruwanwella Fort;
Ruanelle;query;place|GLOB_E_33_HUM_3|Ruwanwella Fort;
Ruwanwella;query;place|GLOB_E_33_HUM_3|Ruwanwella Fort;
Ruwanwella Fort;query;place|GLOB_E_33_HUM_3|Ruwanwella Fort;
Salpettij Corle;query;place|GLOB_E_34|Salpiti;
Salpiti;query;place|GLOB_E_34|Salpiti;
Salpiti Korale;query;place|GLOB_E_34|Salpiti;
Salpitte;query;place|GLOB_E_34|Salpiti;
Salpittij corle;query;place|GLOB_E_34|Salpiti;
Sitavacca;query;place|GLOB_E_35|Sitawaka;
Sitavake;query;place|GLOB_E_35|Sitawaka;
Sitavaque;query;place|GLOB_E_35|Sitawaka;
Sitawaka;query;place|GLOB_E_35|Sitawaka;
Situaque;query;place|GLOB_E_35|Sitawaka;
Sitwaka;query;place|GLOB_E_35|Sitawaka;
Sitavacca;query;place|GLOB_E_35_HUM_1|Sitawaka;
Sitavake;query;place|GLOB_E_35_HUM_1|Sitawaka;
Sitavaque;query;place|GLOB_E_35_HUM_1|Sitawaka;
Sitawaka;query;place|GLOB_E_35_HUM_1|Sitawaka;
Situaque;query;place|GLOB_E_35_HUM_1|Sitawaka;
Sitwaka;query;place|GLOB_E_35_HUM_1|Sitawaka;
Sitavacca;query;place|GLOB_E_35_HUM_2|Sitawaka;
Sitavake;query;place|GLOB_E_35_HUM_2|Sitawaka;
Sitavaque;query;place|GLOB_E_35_HUM_2|Sitawaka;
Sitawaka;query;place|GLOB_E_35_HUM_2|Sitawaka;
Situaque;query;place|GLOB_E_35_HUM_2|Sitawaka;
Sitwaka;query;place|GLOB_E_35_HUM_2|Sitawaka;
Sewaginga;query;place|GLOB_E_36|Sivaganga;
Sivaganga;query;place|GLOB_E_36|Sivaganga;
Sivagangai;query;place|GLOB_E_36|Sivaganga;
Sewaginga;query;place|GLOB_E_36_HUM_1|Sivaganga;
Sivaganga;query;place|GLOB_E_36_HUM_1|Sivaganga;
Sivagangai;query;place|GLOB_E_36_HUM_1|Sivaganga;
Sewaginga;query;place|GLOB_E_36_HUM_2|Sivaganga;
Sivaganga;query;place|GLOB_E_36_HUM_2|Sivaganga;
Sivagangai;query;place|GLOB_E_36_HUM_2|Sivaganga;
Dengka;query;place|GLOB_E_37|Pulau Dengka;
Pulau Dengka;query;place|GLOB_E_37|Pulau Dengka;
Vieux Grand Port;query;place|GLOB_E_41|Vieux Grand Port;
Tondi;query;place|GLOB_E_42|Tondi;
Tondi ;query;place|GLOB_E_42|Tondi;
Tondy;query;place|GLOB_E_42|Tondi;
Bempaar;query;place|GLOB_E_46|Vembār;
Bempaer;query;place|GLOB_E_46|Vembār;
Bempiaer;query;place|GLOB_E_46|Vembār;
Benbarra;query;place|GLOB_E_46|Vembār;
Vembar ;query;place|GLOB_E_46|Vembār;
Vembār;query;place|GLOB_E_46|Vembār;
Wembaer;query;place|GLOB_E_46|Vembār;
Tata;query;place|GLOB_E_49|Thatta;
Tatta;query;place|GLOB_E_49|Thatta;
Thatta;query;place|GLOB_E_49|Thatta;
Keraton Kasunanan;query;place|GLOB_E_50|Keraton Surakarta Hadiningrat;
Keraton Surakarta Hadiningrat;query;place|GLOB_E_50|Keraton Surakarta Hadiningrat;
Surakarta Hadiningrat;query;place|GLOB_E_50|Keraton Surakarta Hadiningrat;
Bossina;query;place|GLOB_E_51|Bossina;
Zeringe;query;place|GLOB_E_51|Bossina;
Rheo;query;place|GLOB_E_52|Riau Archipelago;
Riau;query;place|GLOB_E_52|Riau Archipelago;
Riau Archipelago;query;place|GLOB_E_52|Riau Archipelago;
Riauw;query;place|GLOB_E_52|Riau Archipelago;
Riou;query;place|GLOB_E_52|Riau Archipelago;
Riouw;query;place|GLOB_E_52|Riau Archipelago;
Rouw;query;place|GLOB_E_52|Riau Archipelago;
Painan;query;place|GLOB_E_53|Painan;
Pinang;query;place|GLOB_E_53|Painan;
Jinmen;query;place|GLOB_E_54|Kinmen Island;
Kinmen;query;place|GLOB_E_54|Kinmen Island;
Kinmen Island;query;place|GLOB_E_54|Kinmen Island;
Quemoy;query;place|GLOB_E_54|Kinmen Island;
Southeastern Islands;query;place|GLOB_E_55|Southeastern Islands;
Zuidooster-Eilanden;query;place|GLOB_E_55|Southeastern Islands;
Zuidoostereilanden;query;place|GLOB_E_55|Southeastern Islands;
Zuydooster-islands;query;place|GLOB_E_55|Southeastern Islands;
Southwestern Islands;query;place|GLOB_E_56|Southwestern Islands;
Zuidwestereilanden;query;place|GLOB_E_56|Southwestern Islands;
Benteng Tatas;query;place|GLOB_E_57|Benteng Tatas;
Fort Tatas;query;place|GLOB_E_57|Benteng Tatas;
Tatas;query;place|GLOB_E_57|Benteng Tatas;
Tatas, fort;query;place|GLOB_E_57|Benteng Tatas;
fort Banjarmasin;query;place|GLOB_E_57|Benteng Tatas;
fort Banjermassin;query;place|GLOB_E_57|Benteng Tatas;
fort Tatas;query;place|GLOB_E_57|Benteng Tatas;
Condaatche;query;place|GLOB_E_6|Kondachchi;
Condaatje;query;place|GLOB_E_6|Kondachchi;
Condaetje;query;place|GLOB_E_6|Kondachchi;
Condaitje;query;place|GLOB_E_6|Kondachchi;
Condatje;query;place|GLOB_E_6|Kondachchi;
Kondachchi;query;place|GLOB_E_6|Kondachchi;
Kondaichi;query;place|GLOB_E_6|Kondachchi;
Kotta;query;place|GLOB_E_7|Kotte;
Kotte;query;place|GLOB_E_7|Kotte;
Kotta;query;place|GLOB_E_7_HUM_1|Kotte kingdom;
Kotte;query;place|GLOB_E_7_HUM_1|Kotte kingdom;
Kotte kingdom;query;place|GLOB_E_7_HUM_1|Kotte kingdom;
Kotta;query;place|GLOB_E_7_HUM_2|Sri Jayewardenepura Kotte;
Kotte;query;place|GLOB_E_7_HUM_2|Sri Jayewardenepura Kotte;
Sri Jayewardenepura Kotte;query;place|GLOB_E_7_HUM_2|Sri Jayewardenepura Kotte;
Mandagetto;query;place|GLOB_E_9|Mandegelle;
Mandegelle;query;place|GLOB_E_9|Mandegelle;
Chiplun;query;place|GLOB_NB_2|Chiplun;
Kumbharli;query;place|GLOB_NB_3|Kumbharli;
Helwak;query;place|GLOB_NB_4|Helwak;
Ghatmatha;query;place|GLOB_NB_5|Ghatmatha;
Yerad;query;place|GLOB_NB_6|Yerad;
Koyna River;query;place|GLOB_NB_7|Koyna River;
Patan;query;place|GLOB_NB_8|Patan;
Karad;query;place|GLOB_NB_9|Karad;
Kasegaon;query;place|GLOB_NB_10|Kasegaon;
Wing;query;place|GLOB_NB_11|Wing;
Islampur;query;place|GLOB_NB_12|Islampur;
Kapuskhed;query;place|GLOB_NB_13|Kapuskhed;
Urun;query;place|GLOB_NB_14|Urun;
Walwa;query;place|GLOB_NB_15|Walwa;
Ashta;query;place|GLOB_NB_16|Ashta;
Miraj;query;place|GLOB_NB_17|Miraj;
Arag;query;place|GLOB_NB_18|Arag;
Bedag;query;place|GLOB_NB_19|Bedag;
Athani;query;place|GLOB_NB_20|Athani;
Kumta;query;place|GLOB_NB_21|Kumta;
Tikota;query;place|GLOB_NB_22|Tikota;
Nauraspur (Karnataka);query;place|GLOB_NB_23|Nauraspur (Karnataka);
Dicholi;query;place|GLOB_NB_25|Dicholi;
Arani;query;place|GLOB_NB_26|Arani;
Ulundurpet;query;place|GLOB_NB_27|Ulundurpet;
Seppakkam;query;place|GLOB_NB_28|Seppakkam;
Valikandapuram;query;place|GLOB_NB_29|Valikandapuram;
Kaveripakkam;query;place|GLOB_NB_30|Kaveripakkam;
Kudal;query;place|GLOB_NB_31|Kudal;
Mirjan;query;place|GLOB_NB_32|Mirjan;
Basrur;query;place|GLOB2_1206_GEO_1|Basrur;
Kundapura;query;place|GLOB_NB_34|Kundapura;
Raigad Fort;query;place|GLOB_NB_36|Raigad Fort;
Kolhapur;query;place|GLOB_NB_37|Kolhapur;
Solapur;query;place|GLOB_NB_38|Solapur;
Kalaburagi;query;place|GLOB_NB_39|Kalaburagi;
Sindhudurg Fort;query;place|GLOB_NB_40|Sindhudurg Fort;
Jaitapur;query;place|GLOB_NB_41|Jaitapur;
Rajgad Fort;query;place|GLOB_NB_42|Rajgad Fort;
Rangana Fort;query;place|GLOB_NB_43|Rangana Fort;
Vishalgad;query;place|GLOB_NB_44|Vishalgad;
Panhala;query;place|GLOB_NB_45|Panhala;
Pratapgad;query;place|GLOB_NB_46|Pratapgad;
Anjidiv Island;query;place|GLOB_NB_47|Anjidiv Island;
Ariyalur;query;place|GLOB_NB_48|Ariyalur;
Jhabua;query;place|GLOB_NB_49|Jhabua;
Satara;query;place|GLOB_NB_50|Satara;
Kharepatan;query;place|GLOB_NB_51|Kharepatan;
Nagpur;query;place|GLOB_NB_52|Nagpur;
Ootathur;query;place|GLOB_NB_53|Ootathur;
Ponda;query;place|GLOB_NB_54|Ponda;
Bidar;query;place|GLOB_NB_55|Bidar;
Hubballi;query;place|GLOB_NB_56|Hubballi;
Bankapur;query;place|GLOB_NB_57|Bankapur;
Dindigul;query;place|GLOB_NB_58|Dindigul;
Paranda;query;place|GLOB_NB_59|Paranda;
Sanganer;query;place|GLOB_NB_60|Sanganer;
Songadh;query;place|GLOB_NB_61|Songadh;
Ghogha;query;place|GLOB_NB_62|Ghogha;
Mayiladuthurai;query;place|GLOB_NB_63|Mayiladuthurai;
Kumbakonam;query;place|GLOB_NB_64|Kumbakonam;
Darasuram;query;place|GLOB_NB_65|Darasuram;
Sinhgad;query;place|GLOB_NB_66|Sinhgad;
Purandar Fort;query;place|GLOB_NB_67|Purandar Fort;
Thane;query;place|GLOB_NB_68|Thane;
Ankola;query;place|GLOB_NB_69|Ankola;
Gangolli;query;place|GLOB_NB_70|Gangolli;
Gooty;query;place|GLOB_NB_71|Gooty;
Dharwad;query;place|GLOB_NB_72|Dharwad;
Torgal;query;place|GLOB_NB_73|Torgal;
Belagavi;query;place|GLOB_NB_74|Belagavi;
Mahipalgad;query;place|GLOB_NB_75|Mahipalgad;
Shrimantgad;query;place|GLOB_NB_76|Shrimantgad;
Vallabhgad Fort;query;place|GLOB_NB_77|Vallabhgad Fort;
Rajhansgad;query;place|GLOB_NB_78|Rajhansgad;
Varanasi;query;place|GLOB_NB_79|Varanasi;
Vrindavan;query;place|GLOB_NB_80|Vrindavan;
Lucknow;query;place|GLOB_NB_81|Lucknow;
Medinipur;query;place|GLOB_NB_82|Medinipur;
Kamandurg;query;place|GLOB_NB_83|Kamandurg;
Adoni;query;place|GLOB_NB_84|Adoni;
Balapur;query;place|GLOB_NB_85|Balapur;
Tiruvannamalai;query;place|GLOB_NB_86|Tiruvannamalai;
Thirupathiripuliyur;query;place|GLOB_NB_87|Thirupathiripuliyur;
Krishna River;query;place|GLOB_NB_88|Krishna River;
Faridabad;query;place|GLOB_NB_90|Faridabad;
Mathura;query;place|GLOB_NB_91|Mathura;
Thiruvananthapuram;query;place|GLOB_NB_92|Thiruvananthapuram;
Mukundapuram;query;place|GLOB_NB_93|Mukundapuram;
Krishnankotta;query;place|GLOB_NB_94|Krishnankotta;
Madaplathuruth;query;place|GLOB_NB_95|Madaplathuruth;
Ramachandrapuram;query;place|GLOB_NB_96|Ramachandrapuram;
Tindivanam;query;place|GLOB_NB_97|Tindivanam;
Kalapettai;query;place|GLOB_NB_98|Kalapettai;
Ichchapuram;query;place|GLOB_NB_99|Ichchapuram;
Amalapuram;query;place|GLOB_NB_100|Amalapuram;
Karunapuram;query;place|GLOB_NB_101|Karunapuram;
Kuruvalapparkoil;query;place|GLOB_NB_102|Kuruvalapparkoil;
Pandanallur;query;place|GLOB_NB_103|Pandanallur;
Gangaikondacholapuram;query;place|GLOB_NB_104|Gangaikondacholapuram;
Karuppur;query;place|GLOB_NB_105|Karuppur;
Valathoor;query;place|GLOB_NB_106|Valathoor;
Tirumayiladi;query;place|GLOB_NB_107|Tirumayiladi;
Kollidam River;query;place|GLOB_NB_108|Kollidam River;
Cumbarjua;query;place|GLOB_NB_109|Cumbarjua;
Mormugao;query;place|GLOB_NB_110|Mormugao;
Mattanchery;query;place|GLOB_NB_111|Mattanchery;
Kankon;query;place|GLOB_NB_112|Kankon;
Sangameshwar;query;place|GLOB_NB_113|Sangameshwar;
Chidambarapuram;query;place|GLOB_NB_114|Chidambarapuram;
Kalakkad;query;place|GLOB_NB_115|Kalakkad;
Thirukkurungudi;query;place|GLOB_NB_116|Thirukkurungudi;
Panaikkudi;query;place|GLOB_NB_117|Panaikkudi;
Valathur;query;place|GLOB_NB_118|Valathur;
Viluppuram;query;place|GLOB_NB_119|Viluppuram;
Devikapuram;query;place|GLOB_NB_120|Devikapuram;
Palar River;query;place|GLOB_NB_121|Palar River;
Puthenkurish;query;place|GLOB_NB_122|Puthenkurish;
Aranattukara;query;place|GLOB_NB_123|Aranattukara;
Manjapra;query;place|GLOB_NB_124|Manjapra;
Poolakutty;query;place|GLOB_NB_125|Poolakutty;
Rampur (Ballia);query;place|GLOB_NB_126|Rampur (Ballia);
Yanam;query;place|GLOB_NB_127|Yanam;
Palitana;query;place|GLOB_NB_128|Palitana;
Pattukkottai;query;place|GLOB_NB_129|Pattukkottai;
Vedaraniyam;query;place|GLOB_NB_130|Vedaraniyam;
Alanthalai;query;place|GLOB_NB_131|Alanthalai;
Virapandianpatnam;query;place|GLOB_NB_132|Virapandianpatnam;
Puduppadi;query;place|GLOB_NB_133|Puduppadi;
Periyapattinam;query;place|GLOB_NB_134|Periyapattinam;
Vedalai;query;place|GLOB_NB_135|Vedalai;
Thiruppalaikkudi;query;place|GLOB_NB_136|Thiruppalaikkudi;
Pattanamaradur;query;place|GLOB_NB_137|Pattanamaradur;
Ammapattinam;query;place|GLOB_NB_138|Ammapattinam;
Aralvaimozhi;query;place|GLOB_NB_139|Aralvaimozhi;
Veeravanallur;query;place|GLOB_NB_140|Veeravanallur;
Kothamangalam;query;place|GLOB_NB_141|Kothamangalam;
Cheranalloor;query;place|GLOB_NB_142|Cheranalloor;
Kottanellur;query;place|GLOB_NB_143|Kottanellur;
Vellangallur;query;place|GLOB_NB_144|Vellangallur;
Ambasamudram;query;place|GLOB_NB_145|Ambasamudram;
Vagaikulam;query;place|GLOB_NB_146|Vagaikulam;
Tenkasi;query;place|GLOB_NB_147|Tenkasi;
Krishnapuram;query;place|GLOB_NB_148|Krishnapuram;
Pudur;query;place|GLOB_NB_149|Pudur;
Mukkudal;query;place|GLOB_NB_150|Mukkudal;
Pappakudi;query;place|GLOB_NB_151|Pappakudi;
Idaikal;query;place|GLOB_NB_152|Idaikal;
Kallidaikurichi;query;place|GLOB_NB_153|Kallidaikurichi;
Kalavai;query;place|GLOB_NB_154|Kalavai;
Tirumangalam;query;place|GLOB_NB_155|Tirumangalam;
Singampettai;query;place|GLOB_NB_156|Singampettai;
Desur;query;place|GLOB_NB_157|Desur;
Thiruvilwamala;query;place|GLOB_NB_158|Thiruvilwamala;
Coimbatore;query;place|GLOB_NB_159|Coimbatore;
Chittur (Kerala);query;place|GLOB_NB_160|Chittur (Kerala);
Ottapidaram;query;place|GLOB_NB_161|Ottapidaram;
Ettaiyapuram;query;place|GLOB_NB_162|Ettaiyapuram;
Palavanatham;query;place|GLOB_NB_163|Palavanatham;
Manthoppu;query;place|GLOB_NB_164|Manthoppu;
Shenkottai;query;place|GLOB_NB_165|Shenkottai;
Radhapuram;query;place|GLOB_NB_166|Radhapuram;
Eruvadi;query;place|GLOB_NB_167|Eruvadi;
Kannanallur;query;place|GLOB_NB_168|Kannanallur;
Sithoor ;query;place|GLOB_NB_169|Sithoor ;
Vijayanarayanam;query;place|GLOB_NB_170|Vijayanarayanam;
Nanguneri;query;place|GLOB_NB_171|Nanguneri;
Rajakkalmangalam;query;place|GLOB_NB_172|Rajakkalmangalam;
Thiruvalathur;query;place|GLOB_NB_173|Thiruvalathur;
Tarur;query;place|GLOB_NB_174|Tarur;
Thirunavaya;query;place|GLOB_NB_175|Thirunavaya;
Engandiyur;query;place|GLOB_NB_176|Engandiyur;
Thiruvallur (Kerala);query;place|GLOB_NB_177|Thiruvallur (Kerala);
Tiruvadi;query;place|GLOB_NB_178|Tiruvadi;
Manalurpettai;query;place|GLOB_NB_179|Manalurpettai;
Damalcherry pass;query;place|GLOB_NB_180|Damalcherry pass;
Jagadevipalaiyam;query;place|GLOB_NB_181|Jagadevipalaiyam;
Bhatkal;query;place|GLOB_NB_182|Bhatkal;
Tattamangalam;query;place|GLOB_NB_183|Tattamangalam;
Kunissery;query;place|GLOB_NB_184|Kunissery;
Parakkulangara;query;place|GLOB_NB_185|Parakkulangara;
Kalladikode;query;place|GLOB_NB_186|Kalladikode;
Hajipur;query;place|GLOB_NB_187|Hajipur;
Ramjibanpur;query;place|GLOB_NB_188|Ramjibanpur;
Khirpai;query;place|GLOB_NB_189|Khirpai;
Dewanganj;query;place|GLOB_NB_190|Dewanganj;
